120 7140
2 103 107
1 103 108
1 103 109
1 103 110
1 103 111
2 103 112
1 103 114
1 103 115
2 103 116
1 103 117
1 103 118
2 103 119
2 104 105
2 104 107
2 104 108
2 104 109
2 104 110
2 104 111
2 104 112
1 104 113
1 104 114
2 104 115
1 104 116
2 104 117
1 104 118
2 104 119
2 104 120
2 105 106
1 105 107
2 105 108
2 105 109
1 105 110
1 105 111
2 105 112
1 105 113
1 105 114
1 105 115
2 105 116
2 105 117
2 105 118
1 105 119
2 105 120
2 106 107
2 106 108
2 106 109
2 106 110
2 106 111
2 106 112
1 106 113
2 106 114
2 106 115
1 106 116
1 106 117
2 106 118
2 106 119
1 106 120
1 107 108
2 107 109
1 107 110
1 107 111
2 107 112
1 107 113
2 107 114
2 107 115
2 107 116
1 107 117
2 107 118
1 107 119
2 107 120
2 108 109
2 108 110
2 108 111
2 108 112
1 108 113
2 108 114
1 108 115
2 108 116
1 108 117
2 108 118
2 108 119
2 108 120
2 109 110
2 109 111
2 109 112
1 109 113
2 109 114
1 109 115
2 109 116
2 109 118
1 109 119
1 109 120
2 110 111
1 110 112
1 110 113
2 110 114
2 110 115
1 110 116
1 110 117
2 110 118
1 110 119
2 110 120
1 111 112
1 111 113
2 111 114
2 111 115
2 111 116
1 111 117
1 111 118
1 111 119
2 111 120
1 112 113
1 112 114
1 112 115
2 112 116
2 112 117
1 112 118
1 112 119
1 112 120
2 113 114
1 113 115
1 113 116
1 113 117
2 113 118
2 113 119
2 113 120
1 114 115
1 114 116
1 114 117
2 114 118
1 114 119
1 114 120
1 115 116
1 115 117
1 115 118
2 115 119
1 115 120
1 116 117
2 116 118
2 116 119
2 116 120
2 117 119
1 117 120
1 118 119
1 118 120
1 119 120
